,PC1,PC2,PC3,PC4,PC5,PC6
153,14.8416419875914,3.00475881901085,-23.6405481956454,30.8448910364095,23.3501302402756,-0.269321918716108
154,11.2043220604659,-1.92586871029637,-37.3687658696815,26.2605618022352,14.1781684516856,-11.3105291420933
155,38.5819732063911,3.93124757341038,-19.9068003011443,3.53909693622775,13.5871694778902,21.7478456650036
156,50.9544409508135,1.76072267098963,-9.61098076174924,2.22834483264636,1.78874450141861,-1.43409343253964
157,27.2857491172517,-6.26424927037783,9.34114283380672,41.4682880016894,10.2965111372411,-3.32749754652633
158,27.5871055057446,10.9377688284966,21.86087986373,43.1104265691219,4.56921835621626,-9.57578817843414
159,92.1707687059858,4.41841210327937,35.5876219473424,31.2005251778958,17.7121946575256,15.3497399455101
160,111.631907500848,18.1605279448595,52.95660332662,34.4856763848805,-19.0119511711189,-8.54990693950901
161,103.686153891637,1.81360871800173,42.0885157940912,25.5863524332006,-0.479800235092487,-5.54097860236705
162,75.5043120726639,5.55170920427548,32.0411176807105,43.5337030805864,4.00976619878396,-11.576602510611
163,105.567534847483,16.9996154807643,37.2646688220463,32.3493349520801,2.26940891349254,9.63061056092948
164,69.2032590146208,-18.0478072624057,14.0265295167143,9.03673150586035,-3.56031331112833,2.672573667454
165,68.3478545236664,34.6525576872224,-3.30701833930117,25.4332574019466,22.2164404670135,12.2356078340812
166,160.597143464879,9.52603866567002,55.7283568398442,10.034307226942,-24.8480559241713,4.47712694863274
167,133.206867433712,-11.7634675721998,35.4775155182822,12.4162731635402,-6.17599278457183,-2.11663850437268
168,86.6631422439042,-20.82885101069,10.3166762558432,22.268890360161,-0.380389753545718,-6.43531571688587
169,24.1490946462734,1.56306342204985,-31.4757896982021,15.7259110174761,9.2780814670139,6.10749190674269
170,30.509047807252,-9.05204496773962,-19.0797366763077,29.3709046208642,1.39681514928547,-0.939972635651131
171,21.8623702610597,3.26779743913067,-36.4147565026988,7.78354378107185,5.36968123642997,-6.79350454295951
172,37.1060469771794,-8.65432907753429,-38.406527477632,15.8975013248498,9.667100858015,-5.09448714510982
173,26.668413834898,-6.41196372725812,-40.0406649388882,26.9792354780274,13.3365064801008,-5.31956616147154
